Airline,Date_of_Journey,Source,Dep_Time,Destination,Class,Price
Vistara,9/05/2019,Kolkata,17:00,Banglore,0,8820
IndiGo,6/05/2019,Mumbai,12:00,Hyderabad,0,2754
Vistara,9/06/2019,Kolkata,20:20,Banglore,0,8085
Jet Airways,9/06/2019,Kolkata,20:25,Banglore,0,10539
Jet Airways,9/06/2019,Kolkata,09:35,Banglore,0,14676
Jet Airways,27/03/2019,Delhi,02:15,Cochin,0,6017
Jet Airways,1/04/2019,Banglore,18:55,Delhi,0,4544
Trujet,6/03/2019,Mumbai,13:05,Hyderabad,0,4140
Jet Airways,3/05/2019,Banglore,11:10,Delhi,0,7229
Air India,9/03/2019,Delhi,22:00,Cochin,0,16373
Air India,1/05/2019,Kolkata,05:50,Banglore,0,10991
Jet Airways,18/05/2019,Kolkata,14:05,Banglore,0,9663
Air India,01/03/2019,Banglore,22:00,New Delhi,0,14305
Air Asia,15/05/2019,Delhi,16:45,Cochin,0,6752
Jet Airways,12/06/2019,Kolkata,16:30,Banglore,0,8529
IndiGo,27/03/2019,Delhi,05:35,Cochin,0,4729
Multiple carriers,18/05/2019,Delhi,08:45,Cochin,0,7670
Jet Airways,3/05/2019,Mumbai,10:20,Hyderabad,0,4995
Jet Airways,1/05/2019,Banglore,08:20,Delhi,0,7229
IndiGo,27/04/2019,Banglore,07:10,Delhi,0,4823
Air Asia,27/03/2019,Kolkata,19:35,Banglore,0,3782
Jet Airways,21/05/2019,Delhi,18:15,Cochin,0,12898
SpiceJet,24/05/2019,Kolkata,22:20,Banglore,0,3841
Multiple carriers,18/05/2019,Delhi,10:35,Cochin,0,9627
Jet Airways,9/06/2019,Kolkata,21:10,Banglore,0,14571
IndiGo,24/03/2019,Kolkata,15:20,Banglore,0,6985
Jet Airways,21/06/2019,Mumbai,07:05,Hyderabad,0,8040
IndiGo,21/06/2019,Kolkata,22:15,Banglore,0,4804
Multiple carriers,27/06/2019,Delhi,04:55,Cochin,0,10678
Jet Airways,24/03/2019,Kolkata,16:55,Banglore,0,14231
Jet Airways,12/06/2019,Kolkata,20:00,Banglore,0,8529
Air India,24/06/2019,Delhi,10:55,Cochin,0,11753
Jet Airways,18/05/2019,Delhi,23:05,Cochin,0,16704
Jet Airways,6/06/2019,Kolkata,18:55,Banglore,0,13374
Air India,1/05/2019,Mumbai,21:05,Hyderabad,0,3625
Jet Airways,21/05/2019,Delhi,16:00,Cochin,0,16079
Jet Airways,27/06/2019,Delhi,20:55,Cochin,0,10262
Jet Airways,15/05/2019,Kolkata,06:30,Banglore,0,9663
Multiple carriers,18/05/2019,Delhi,18:00,Cochin,0,9595
IndiGo,24/06/2019,Kolkata,17:15,Banglore,0,4804
Air India,9/06/2019,Kolkata,10:00,Banglore,0,12744
Air India,1/06/2019,Banglore,13:20,Delhi,0,6961
Jet Airways,6/05/2019,Kolkata,14:05,Banglore,0,9663
Multiple carriers,21/05/2019,Delhi,10:35,Cochin,0,7575
Air India,03/03/2019,Banglore,19:10,New Delhi,0,13355
Air India,24/05/2019,Kolkata,09:25,Banglore,0,12592
Air India,1/06/2019,Mumbai,13:55,Hyderabad,0,3625
Jet Airways,24/06/2019,Delhi,15:00,Cochin,0,10262
Air India,21/05/2019,Delhi,19:45,Cochin,0,9443
Air India,9/03/2019,Delhi,08:40,Cochin,0,18959
IndiGo,3/03/2019,Mumbai,06:20,Hyderabad,0,4784
Air India,1/04/2019,Kolkata,17:30,Banglore,0,7893
Air India,27/06/2019,Delhi,06:50,Cochin,0,14431
Jet Airways Business,01/03/2019,Banglore,05:45,New Delhi,0,79512
Jet Airways,24/05/2019,Mumbai,19:35,Hyderabad,0,3210
Multiple carriers,9/03/2019,Delhi,06:00,Cochin,0,13677
Air India,27/05/2019,Delhi,06:05,Cochin,0,7480
Air India,24/06/2019,Delhi,19:00,Cochin,0,8372
Jet Airways,27/03/2019,Delhi,05:25,Cochin,0,11664
Air India,18/06/2019,Banglore,10:00,Delhi,0,6961
Air India,24/04/2019,Banglore,17:00,Delhi,0,6121
Air India,12/04/2019,Banglore,06:10,Delhi,0,5911
GoAir,6/05/2019,Banglore,11:40,Delhi,0,3398
Multiple carriers,9/06/2019,Delhi,19:00,Cochin,0,7530
GoAir,24/05/2019,Banglore,20:55,Delhi,0,3419
Vistara,24/03/2019,Banglore,21:10,New Delhi,0,6558
Air India,9/06/2019,Kolkata,20:30,Banglore,0,10203
Jet Airways,12/03/2019,Banglore,18:55,New Delhi,0,11087
SpiceJet,24/03/2019,Banglore,20:30,New Delhi,0,5575
Air Asia,24/04/2019,Delhi,07:55,Cochin,0,6152
Jet Airways,9/05/2019,Kolkata,10:20,Banglore,0,5608
Jet Airways,06/03/2019,Banglore,11:40,New Delhi,0,17261
Jet Airways,9/05/2019,Delhi,09:40,Cochin,0,15129
GoAir,6/05/2019,Banglore,20:55,Delhi,0,3419
IndiGo,21/03/2019,Delhi,10:45,Cochin,0,6218
Jet Airways,3/06/2019,Delhi,02:15,Cochin,0,14714
Multiple carriers,3/06/2019,Delhi,11:30,Cochin,0,14848
Jet Airways,12/05/2019,Kolkata,10:20,Banglore,0,9358
Air India,6/05/2019,Kolkata,09:25,Banglore,0,8366
Multiple carriers,6/03/2019,Delhi,11:30,Cochin,0,15342
Jet Airways,21/03/2019,Mumbai,03:05,Hyderabad,0,5678
IndiGo,6/05/2019,Kolkata,22:15,Banglore,0,4804
Jet Airways,24/05/2019,Kolkata,08:25,Banglore,0,14571
Jet Airways,1/04/2019,Kolkata,08:25,Banglore,0,12681
Jet Airways,06/03/2019,Banglore,21:25,New Delhi,0,17261
Vistara,9/06/2019,Kolkata,17:00,Banglore,0,9922
Jet Airways,18/05/2019,Kolkata,18:55,Banglore,0,10844
SpiceJet,21/04/2019,Banglore,05:55,Delhi,0,4423
IndiGo,24/05/2019,Banglore,01:30,Delhi,0,3419
Jet Airways,24/06/2019,Delhi,22:50,Cochin,0,14714
Jet Airways,09/03/2019,Banglore,05:45,New Delhi,0,11087
IndiGo,27/06/2019,Delhi,16:00,Cochin,0,6316
SpiceJet,27/05/2019,Chennai,09:45,Kolkata,0,3543
Jet Airways,6/06/2019,Kolkata,18:55,Banglore,0,14571
Jet Airways,9/06/2019,Kolkata,09:35,Banglore,0,14676
Jet Airways,06/03/2019,Banglore,16:55,New Delhi,0,17261
Jet Airways,15/05/2019,Kolkata,08:25,Banglore,0,13941
Air India,3/03/2019,Delhi,06:10,Cochin,0,13348
Jet Airways,18/06/2019,Banglore,11:10,Delhi,0,8016
Jet Airways,27/05/2019,Delhi,07:05,Cochin,0,12898
Jet Airways,9/04/2019,Banglore,18:55,Delhi,0,7229
SpiceJet,27/06/2019,Mumbai,05:45,Hyderabad,0,2017
Jet Airways,06/03/2019,Banglore,08:00,New Delhi,0,16736
SpiceJet,18/06/2019,Kolkata,17:10,Banglore,0,3873
IndiGo,9/05/2019,Delhi,14:20,Cochin,0,6704
Jet Airways,6/06/2019,Kolkata,18:55,Banglore,0,10844
Vistara,09/03/2019,Banglore,19:40,New Delhi,0,7450
Jet Airways,06/03/2019,Banglore,16:55,New Delhi,0,16736
Jet Airways,15/06/2019,Delhi,15:00,Cochin,0,10262
Air India,1/05/2019,Kolkata,05:50,Banglore,0,10991
SpiceJet,6/06/2019,Banglore,21:10,Delhi,0,3311
IndiGo,24/05/2019,Delhi,10:35,Cochin,0,7081
IndiGo,27/04/2019,Banglore,21:15,Delhi,0,3943
Air India,21/05/2019,Delhi,13:00,Cochin,0,8372
Air India,9/03/2019,Delhi,19:45,Cochin,0,11701
Jet Airways,3/06/2019,Banglore,15:15,Delhi,0,5769
Multiple carriers,12/06/2019,Delhi,15:05,Cochin,0,15965
SpiceJet,12/06/2019,Banglore,09:30,Delhi,0,4423
Jet Airways,15/03/2019,Banglore,09:45,New Delhi,0,6136
Jet Airways,12/03/2019,Banglore,16:55,New Delhi,0,11087
IndiGo,3/06/2019,Chennai,05:15,Kolkata,0,3540
Jet Airways,21/05/2019,Delhi,14:00,Cochin,0,12898
IndiGo,18/04/2019,Banglore,06:05,Delhi,0,4591
Air India,24/03/2019,Delhi,04:00,Cochin,0,8635
Jet Airways,27/06/2019,Delhi,09:00,Cochin,0,14714
Jet Airways,18/05/2019,Kolkata,20:25,Banglore,0,14151
Multiple carriers,1/06/2019,Delhi,04:55,Cochin,0,8835
Air India,21/05/2019,Kolkata,17:30,Banglore,0,11936
Jet Airways,9/06/2019,Delhi,21:35,Cochin,0,13882
Air India,1/04/2019,Delhi,17:20,Cochin,0,5117
Jet Airways,24/05/2019,Banglore,15:15,Delhi,0,4544
IndiGo,15/05/2019,Delhi,06:50,Cochin,0,6442
Air India,9/05/2019,Delhi,22:00,Cochin,0,10441
IndiGo,21/05/2019,Mumbai,20:05,Hyderabad,0,2227
Jet Airways,15/04/2019,Banglore,06:00,Delhi,0,7229
Jet Airways,1/06/2019,Delhi,13:00,Cochin,0,10262
Jet Airways,12/03/2019,Banglore,08:00,New Delhi,0,13817
SpiceJet,21/05/2019,Delhi,17:55,Cochin,0,5975
IndiGo,21/03/2019,Kolkata,21:25,Banglore,0,4148
Multiple carriers,6/06/2019,Delhi,11:30,Cochin,0,13587
Jet Airways,21/03/2019,Mumbai,03:05,Hyderabad,0,2759
Jet Airways,15/05/2019,Banglore,19:50,Delhi,0,7229
Air India,9/05/2019,Delhi,07:05,Cochin,0,13547
SpiceJet,21/06/2019,Kolkata,06:55,Banglore,0,3873
Jet Airways,21/05/2019,Kolkata,16:30,Banglore,0,14388
Jet Airways,24/05/2019,Kolkata,18:55,Banglore,0,13731
SpiceJet,27/03/2019,Kolkata,06:55,Banglore,0,3815
Jet Airways,15/03/2019,Mumbai,15:50,Hyderabad,0,5678
Jet Airways,9/05/2019,Kolkata,08:25,Banglore,0,9663
GoAir,21/05/2019,Kolkata,16:40,Banglore,0,8855
Jet Airways,9/05/2019,Delhi,09:40,Cochin,0,15129
Jet Airways,18/03/2019,Banglore,16:55,New Delhi,0,13555
Jet Airways,21/05/2019,Kolkata,21:10,Banglore,0,10844
Jet Airways,21/03/2019,Banglore,11:40,New Delhi,0,7832
Jet Airways,27/06/2019,Delhi,23:05,Cochin,0,11150
Vistara,9/05/2019,Kolkata,20:20,Banglore,0,8452
Multiple carriers,9/06/2019,Delhi,09:45,Cochin,0,9646
IndiGo,24/06/2019,Banglore,10:10,Delhi,0,3943
GoAir,12/06/2019,Delhi,07:00,Cochin,0,5281
Air India,1/06/2019,Delhi,17:15,Cochin,0,14667
Jet Airways,24/05/2019,Kolkata,20:00,Banglore,0,14571
Jet Airways,01/03/2019,Banglore,05:50,New Delhi,0,28097
Jet Airways,06/03/2019,Banglore,20:35,New Delhi,0,17471
Jet Airways,12/06/2019,Delhi,08:00,Cochin,0,10577
Multiple carriers,24/06/2019,Delhi,11:30,Cochin,0,14848
IndiGo,15/04/2019,Banglore,23:30,Delhi,0,4591
IndiGo,18/05/2019,Chennai,19:35,Kolkata,0,3597
IndiGo,27/05/2019,Delhi,16:10,Cochin,0,6938
Air Asia,24/06/2019,Kolkata,19:55,Banglore,0,3807
Jet Airways,12/06/2019,Delhi,09:00,Cochin,0,10262
Air India,9/05/2019,Kolkata,08:20,Banglore,0,11432
Jet Airways,21/03/2019,Banglore,19:55,New Delhi,0,7229
Multiple carriers,21/05/2019,Delhi,11:30,Cochin,0,14848
Jet Airways,15/05/2019,Kolkata,06:30,Banglore,0,8586
Multiple carriers,9/04/2019,Delhi,10:35,Cochin,0,6106
SpiceJet,3/05/2019,Kolkata,22:20,Banglore,0,3873
Jet Airways,15/06/2019,Delhi,11:40,Cochin,0,15812
Jet Airways,24/05/2019,Kolkata,20:25,Banglore,0,12121
Jet Airways,12/05/2019,Kolkata,06:30,Banglore,0,8586
Multiple carriers,12/06/2019,Delhi,07:30,Cochin,0,7354
IndiGo,6/03/2019,Kolkata,21:25,Banglore,0,4778
IndiGo,9/06/2019,Delhi,08:30,Cochin,0,6838
Multiple carriers,6/03/2019,Delhi,09:45,Cochin,0,10276
Jet Airways,18/06/2019,Banglore,08:20,Delhi,0,8016
Air India,21/03/2019,Banglore,08:15,New Delhi,0,4943
IndiGo,24/06/2019,Banglore,08:30,Delhi,0,4823
Jet Airways,1/04/2019,Kolkata,08:25,Banglore,0,12996
Air India,27/05/2019,Delhi,09:00,Cochin,0,9929
Multiple carriers,3/06/2019,Delhi,10:00,Cochin,0,9508
Air India,21/03/2019,Delhi,18:05,Cochin,0,5674
IndiGo,18/06/2019,Chennai,11:35,Kolkata,0,3858
IndiGo,24/05/2019,Kolkata,22:15,Banglore,0,4804
Multiple carriers,27/05/2019,Delhi,14:00,Cochin,0,13377
Jet Airways,27/05/2019,Delhi,15:00,Cochin,0,12898
Air Asia,1/06/2019,Kolkata,10:20,Banglore,0,4409
Air Asia,1/06/2019,Delhi,07:55,Cochin,0,8759
Air India,03/03/2019,Banglore,00:30,New Delhi,0,10394
IndiGo,18/03/2019,Chennai,11:35,Kolkata,0,3858
Air Asia,15/06/2019,Delhi,07:55,Cochin,0,6253
Jet Airways,27/05/2019,Delhi,19:10,Cochin,0,15129
GoAir,24/03/2019,Kolkata,06:35,Banglore,0,4773
Jet Airways,21/05/2019,Kolkata,06:30,Banglore,0,9663
Jet Airways,12/06/2019,Kolkata,17:00,Banglore,0,12692
IndiGo,6/06/2019,Banglore,01:30,Delhi,0,3943
Jet Airways,12/05/2019,Kolkata,17:00,Banglore,0,10703
IndiGo,27/03/2019,Delhi,06:40,Cochin,0,8784
Multiple carriers,9/06/2019,Delhi,09:15,Cochin,0,11622
IndiGo,24/05/2019,Chennai,22:05,Kolkata,0,5277
Air Asia,21/05/2019,Delhi,16:45,Cochin,0,8327
IndiGo,9/03/2019,Delhi,05:35,Cochin,0,6885
Jet Airways,12/06/2019,Banglore,17:45,Delhi,0,8016
IndiGo,1/06/2019,Delhi,23:30,Cochin,0,10112
IndiGo,6/03/2019,Delhi,17:30,Cochin,0,14871
Jet Airways,9/06/2019,Delhi,09:00,Cochin,0,10262
Jet Airways,24/03/2019,Mumbai,19:35,Hyderabad,0,2470
Air India,9/03/2019,Delhi,13:15,Cochin,0,11622
Vistara,6/05/2019,Kolkata,20:20,Banglore,0,8662
Air India,24/06/2019,Delhi,17:15,Cochin,0,11972
Jet Airways,6/06/2019,Delhi,09:25,Cochin,0,11992
Jet Airways,18/05/2019,Delhi,10:00,Cochin,0,12373
Multiple carriers,1/06/2019,Delhi,10:00,Cochin,0,7198
Jet Airways,15/06/2019,Delhi,07:05,Cochin,0,14714
IndiGo,9/06/2019,Delhi,16:00,Cochin,0,6316
Air India,27/03/2019,Delhi,17:40,Cochin,0,5998
Jet Airways,12/06/2019,Kolkata,18:55,Banglore,0,13044
Multiple carriers,12/06/2019,Delhi,13:05,Cochin,0,9646
Air Asia,27/06/2019,Delhi,16:45,Cochin,0,6451
GoAir,24/06/2019,Delhi,07:00,Cochin,0,5281
Jet Airways,1/05/2019,Mumbai,19:35,Hyderabad,0,2228
IndiGo,1/06/2019,Banglore,06:05,Delhi,0,3943
Air India,15/06/2019,Delhi,10:55,Cochin,0,11753
Jet Airways,24/06/2019,Delhi,23:05,Cochin,0,12819
Jet Airways,21/03/2019,Delhi,13:55,Cochin,0,8728
SpiceJet,9/05/2019,Delhi,08:45,Cochin,0,4812
Jet Airways,1/05/2019,Kolkata,17:00,Banglore,0,14151
Vistara,1/05/2019,Kolkata,20:20,Banglore,0,8452
IndiGo,24/03/2019,Kolkata,15:10,Banglore,0,6762
Jet Airways,12/03/2019,Banglore,18:55,New Delhi,0,13817
Jet Airways,21/05/2019,Delhi,14:00,Cochin,0,12898
IndiGo,6/04/2019,Kolkata,19:20,Banglore,0,3480
Jet Airways,01/03/2019,Banglore,11:40,New Delhi,0,27992
Jet Airways,21/03/2019,Delhi,18:25,Cochin,0,7791
Air India,21/03/2019,Delhi,06:10,Cochin,0,5704
IndiGo,21/05/2019,Kolkata,16:35,Banglore,0,5268
GoAir,6/06/2019,Banglore,11:40,Delhi,0,3898
SpiceJet,15/03/2019,Kolkata,09:00,Banglore,0,3847
Multiple carriers,12/06/2019,Delhi,07:30,Cochin,0,10877
Multiple carriers,9/04/2019,Delhi,08:45,Cochin,0,8371
Multiple carriers,6/06/2019,Delhi,07:10,Cochin,0,7038
Jet Airways,9/06/2019,Kolkata,06:30,Banglore,0,14571
Jet Airways,9/06/2019,Kolkata,20:00,Banglore,0,11841
Jet Airways,18/05/2019,Delhi,13:25,Cochin,0,15129
SpiceJet,15/06/2019,Kolkata,22:20,Banglore,0,3841
Jet Airways,24/06/2019,Delhi,11:30,Cochin,0,10262
Air India,6/04/2019,Kolkata,20:45,Banglore,0,4460
IndiGo,03/03/2019,Banglore,18:25,New Delhi,0,7648
Vistara,6/06/2019,Kolkata,07:10,Banglore,0,8610
IndiGo,18/06/2019,Chennai,13:15,Kolkata,0,3597
IndiGo,24/06/2019,Delhi,07:35,Cochin,0,6442
IndiGo,9/03/2019,Delhi,06:40,Cochin,0,12351
Multiple carriers,21/05/2019,Delhi,17:30,Cochin,0,14067
IndiGo,15/05/2019,Banglore,20:00,Delhi,0,4823
Vistara,24/03/2019,Kolkata,17:00,Banglore,0,12102
Jet Airways,24/05/2019,Mumbai,07:05,Hyderabad,0,8040
IndiGo,03/03/2019,Banglore,10:05,New Delhi,0,7648
IndiGo,9/05/2019,Delhi,02:00,Cochin,0,6582
Vistara,12/06/2019,Banglore,11:30,Delhi,0,4668
IndiGo,1/04/2019,Banglore,20:00,Delhi,0,4823
SpiceJet,1/05/2019,Kolkata,22:20,Banglore,0,3873
Multiple carriers,18/05/2019,Delhi,10:20,Cochin,0,8476
IndiGo,27/05/2019,Delhi,07:15,Cochin,0,5636
Jet Airways,12/05/2019,Kolkata,08:25,Banglore,0,8586
IndiGo,6/06/2019,Banglore,18:25,Delhi,0,4823
Air India,6/03/2019,Delhi,05:10,Cochin,0,6881
Jet Airways,9/05/2019,Kolkata,14:05,Banglore,0,10844
IndiGo,24/04/2019,Kolkata,19:35,Banglore,0,4226
Jet Airways,9/05/2019,Delhi,19:15,Cochin,0,12373
Air India,6/06/2019,Kolkata,08:20,Banglore,0,10697
Jet Airways,3/06/2019,Mumbai,10:20,Hyderabad,0,4995
Air India,24/06/2019,Delhi,16:40,Cochin,0,9443
Jet Airways,18/05/2019,Delhi,05:30,Cochin,0,13029
Jet Airways,21/03/2019,Delhi,18:25,Cochin,0,12347
Multiple carriers,9/06/2019,Delhi,13:00,Cochin,0,7408
Jet Airways,1/04/2019,Kolkata,18:55,Banglore,0,7064
Jet Airways,6/03/2019,Delhi,13:00,Cochin,0,13843
IndiGo,12/04/2019,Kolkata,15:30,Banglore,0,4174
Multiple carriers,15/05/2019,Delhi,11:35,Cochin,0,16294
SpiceJet,18/05/2019,Kolkata,06:55,Banglore,0,3841
IndiGo,15/06/2019,Banglore,04:00,Delhi,0,4423
Air India,12/06/2019,Delhi,05:10,Cochin,0,5201
Air India,03/03/2019,Banglore,06:45,New Delhi,0,12599
IndiGo,21/05/2019,Mumbai,06:25,Hyderabad,0,4049
Air India,24/05/2019,Kolkata,09:25,Banglore,0,12797
Jet Airways,24/05/2019,Kolkata,20:25,Banglore,0,13067
Vistara,24/05/2019,Kolkata,20:20,Banglore,0,9345
IndiGo,21/05/2019,Delhi,05:05,Cochin,0,6818
Jet Airways,3/05/2019,Mumbai,10:20,Hyderabad,0,8040
Jet Airways,12/06/2019,Delhi,18:20,Cochin,0,14300
Multiple carriers,15/05/2019,Delhi,18:15,Cochin,0,13727
Jet Airways,21/03/2019,Banglore,16:55,New Delhi,0,7832
Multiple carriers,9/03/2019,Delhi,04:00,Cochin,0,16259
IndiGo,27/06/2019,Banglore,08:30,Delhi,0,4823
Jet Airways,06/03/2019,Banglore,11:40,New Delhi,0,16736
Air India,6/06/2019,Kolkata,09:25,Banglore,0,13217
Multiple carriers,27/03/2019,Delhi,12:50,Cochin,0,6637
Jet Airways,9/06/2019,Kolkata,18:55,Banglore,0,10844
Multiple carriers,21/03/2019,Delhi,10:00,Cochin,0,8401
SpiceJet,12/04/2019,Kolkata,09:00,Banglore,0,3873
Jet Airways,24/06/2019,Delhi,20:00,Cochin,0,12410
Jet Airways,18/05/2019,Delhi,23:05,Cochin,0,15129
IndiGo,1/05/2019,Banglore,13:00,Delhi,0,4423
Jet Airways,27/05/2019,Delhi,13:00,Cochin,0,16079
Air India,6/06/2019,Kolkata,14:30,Banglore,0,15894
Multiple carriers,15/05/2019,Delhi,04:55,Cochin,0,9103
Air India,12/06/2019,Delhi,09:45,Cochin,0,8991
Air India,1/04/2019,Kolkata,16:50,Banglore,0,7893
IndiGo,3/03/2019,Mumbai,02:30,Hyderabad,0,4575
SpiceJet,3/05/2019,Kolkata,09:00,Banglore,0,3873
Jet Airways,21/03/2019,Banglore,05:45,New Delhi,0,7832
IndiGo,1/05/2019,Chennai,14:45,Kolkata,0,3597
Jet Airways,24/03/2019,Kolkata,21:10,Banglore,0,13759
Jet Airways,27/05/2019,Banglore,18:55,Delhi,0,7229
SpiceJet,15/04/2019,Kolkata,06:55,Banglore,0,3873
Multiple carriers,15/05/2019,Delhi,06:00,Cochin,0,9794
Air India,27/03/2019,Delhi,13:30,Cochin,0,6681
IndiGo,21/04/2019,Banglore,21:15,Delhi,0,4423
Jet Airways,15/05/2019,Kolkata,08:25,Banglore,0,10844
IndiGo,1/06/2019,Delhi,09:15,Cochin,0,7258
Jet Airways,12/06/2019,Mumbai,10:20,Hyderabad,0,4995
Jet Airways,9/06/2019,Delhi,20:55,Cochin,0,14924
Vistara,15/03/2019,Banglore,06:40,New Delhi,0,6590
Jet Airways,3/06/2019,Delhi,20:55,Cochin,0,10262
SpiceJet,9/03/2019,Kolkata,09:00,Banglore,0,5515
Jet Airways,27/03/2019,Delhi,19:10,Cochin,0,6643
IndiGo,24/06/2019,Mumbai,19:05,Hyderabad,0,2754
IndiGo,9/06/2019,Delhi,17:05,Cochin,0,6493
IndiGo,24/05/2019,Kolkata,18:05,Banglore,0,6218
Air India,6/06/2019,Delhi,05:55,Cochin,0,10861
IndiGo,6/03/2019,Delhi,07:35,Cochin,0,7094
SpiceJet,24/03/2019,Mumbai,22:45,Hyderabad,0,2227
Jet Airways,21/04/2019,Banglore,19:50,Delhi,0,4544
Air India,21/03/2019,Banglore,05:50,New Delhi,0,7664
Jet Airways,27/06/2019,Banglore,17:45,Delhi,0,8016
Air Asia,27/05/2019,Kolkata,22:50,Banglore,0,3807
Air India,3/06/2019,Delhi,07:10,Cochin,0,12698
Jet Airways,24/05/2019,Kolkata,06:30,Banglore,0,8586
Jet Airways,1/04/2019,Kolkata,06:30,Banglore,0,7064
IndiGo,9/06/2019,Delhi,05:35,Cochin,0,5601
SpiceJet,21/05/2019,Delhi,15:45,Cochin,0,7317
Air India,6/05/2019,Kolkata,10:00,Banglore,0,12797
IndiGo,6/04/2019,Kolkata,06:15,Banglore,0,4226
Jet Airways,12/05/2019,Kolkata,17:00,Banglore,0,14151
IndiGo,27/03/2019,Delhi,10:45,Cochin,0,6628
IndiGo,09/03/2019,Banglore,04:00,New Delhi,0,8033
Multiple carriers,1/06/2019,Delhi,10:35,Cochin,0,11200
IndiGo,24/06/2019,Kolkata,15:30,Banglore,0,4804
Air Asia,12/06/2019,Kolkata,22:40,Banglore,0,5192
Jet Airways,12/06/2019,Delhi,09:40,Cochin,0,13014
Jet Airways,21/05/2019,Kolkata,21:10,Banglore,0,10844
Multiple carriers,6/03/2019,Delhi,07:00,Cochin,0,15603
GoAir,3/04/2019,Banglore,07:45,Delhi,0,4239
Jet Airways,12/06/2019,Kolkata,14:05,Banglore,0,13044
Jet Airways,27/05/2019,Delhi,18:15,Cochin,0,12898
SpiceJet,1/04/2019,Kolkata,08:35,Banglore,0,6013
Jet Airways,6/05/2019,Kolkata,16:30,Banglore,0,14781
Jet Airways,21/03/2019,Delhi,17:30,Cochin,0,12557
Multiple carriers,6/03/2019,Delhi,04:45,Cochin,0,13875
Jet Airways,15/06/2019,Delhi,09:35,Cochin,0,11507
Air India,18/06/2019,Kolkata,14:15,Banglore,0,5510
GoAir,24/03/2019,Kolkata,16:25,Banglore,0,10198
Jet Airways,12/06/2019,Kolkata,10:20,Banglore,0,8355
Jet Airways,1/06/2019,Banglore,18:55,Delhi,0,8016
IndiGo,27/05/2019,Delhi,10:35,Cochin,0,6314
Air India,9/03/2019,Delhi,05:10,Cochin,0,5831
Jet Airways,24/06/2019,Delhi,19:15,Cochin,0,10262
Multiple carriers,6/03/2019,Delhi,13:55,Cochin,0,15136
Jet Airways,21/03/2019,Banglore,20:35,New Delhi,0,7832
SpiceJet,24/03/2019,Chennai,08:20,Kolkata,0,3859
IndiGo,6/04/2019,Kolkata,15:15,Banglore,0,4174
Jet Airways,06/03/2019,Banglore,05:45,New Delhi,0,19225
IndiGo,9/03/2019,Delhi,04:45,Cochin,0,10518
IndiGo,6/04/2019,Banglore,07:10,Delhi,0,4823
Air India,24/03/2019,Banglore,10:00,New Delhi,0,7276
Multiple carriers,9/06/2019,Delhi,10:00,Cochin,0,12192
Air Asia,1/06/2019,Delhi,16:45,Cochin,0,11410
Air India,21/05/2019,Kolkata,10:00,Banglore,0,13033
Jet Airways,01/03/2019,Banglore,05:45,New Delhi,0,26890
IndiGo,27/06/2019,Kolkata,15:15,Banglore,0,4804
Jet Airways,15/05/2019,Kolkata,18:55,Banglore,0,10844
Air India,12/06/2019,Delhi,12:55,Cochin,0,12436
IndiGo,21/06/2019,Banglore,07:10,Delhi,0,4823
IndiGo,3/06/2019,Mumbai,21:20,Hyderabad,0,2227
Jet Airways,1/06/2019,Delhi,20:55,Cochin,0,10262
Jet Airways,3/03/2019,Delhi,08:00,Cochin,0,17024
Jet Airways,27/03/2019,Delhi,06:20,Cochin,0,9296
Air India,6/06/2019,Delhi,18:05,Cochin,0,6094
Jet Airways,9/06/2019,Kolkata,08:25,Banglore,0,8586
Jet Airways,15/06/2019,Delhi,06:45,Cochin,0,10919
GoAir,9/06/2019,Kolkata,16:40,Banglore,0,9495
Jet Airways,12/06/2019,Delhi,21:50,Cochin,0,14714
Air India,24/06/2019,Delhi,14:10,Cochin,0,5201
Air India,27/03/2019,Delhi,09:45,Cochin,0,7090
IndiGo,15/05/2019,Mumbai,09:10,Hyderabad,0,4575
Multiple carriers,15/05/2019,Delhi,07:05,Cochin,0,9646
IndiGo,12/06/2019,Delhi,02:00,Cochin,0,5636
Multiple carriers,15/06/2019,Delhi,07:05,Cochin,0,9646
Jet Airways,9/03/2019,Mumbai,19:40,Hyderabad,0,4050
Jet Airways,9/06/2019,Delhi,21:50,Cochin,0,14714
IndiGo,18/06/2019,Kolkata,15:15,Banglore,0,4804
Jet Airways,9/06/2019,Delhi,18:15,Cochin,0,10577
GoAir,15/06/2019,Banglore,20:55,Delhi,0,3898
Jet Airways,6/06/2019,Kolkata,20:00,Banglore,0,14571
Jet Airways,15/06/2019,Delhi,06:45,Cochin,0,10919
Jet Airways,18/06/2019,Banglore,06:00,Delhi,0,8016
IndiGo,21/03/2019,Delhi,04:55,Cochin,0,6287
Air India,6/06/2019,Kolkata,16:50,Banglore,0,8366
Jet Airways,6/03/2019,Delhi,11:30,Cochin,0,15400
Vistara,03/03/2019,Banglore,19:40,New Delhi,0,8553
SpiceJet,9/04/2019,Kolkata,06:55,Banglore,0,3841
Air India,9/04/2019,Delhi,05:55,Cochin,0,10021
SpiceJet,24/06/2019,Chennai,17:45,Kolkata,0,3597
IndiGo,24/05/2019,Chennai,11:35,Kolkata,0,4332
GoAir,21/06/2019,Banglore,20:55,Delhi,0,3898
Jet Airways,6/03/2019,Mumbai,13:05,Hyderabad,0,21375
